TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-01-17 14:24:50.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-7FCA
2024-01-17 14:24:51.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-01-17 14:24:51.621,1.334903960953999,1.141360023774712,1.192805812135979,1.495838624836238,1.128770867707125,0.7917866050777764,0.6416744010405471,1.409581341839121,1.09438102495607,0.5933002450732607,0.4452100155809814,1.170906505366279,0.5074720682785218,0.4154003104032,0.4792563602901078,0.5325829657498931,0.1375477418022565,0.03735789390570692,-0.1913092731438215,0.1138251325502802,820.7692307692308,804.2490842490843,806.2637362637363,801.8315018315019,721.2454212454213,815.5311355311355,0.000000,0.000000,-0.989258,-0.042847,-0.021606,0.149536,-0.179443,-0.441132,325146300.366300,234378168.498168,2083150.183150,96.608131,1,1,1,1,1,99.000000
2024-01-17 14:24:52.623,1.384084875065875,0.9917797509120195,0.9342054022211655,1.575021335713467,1.330327114506686,0.6454720014094522,0.6418761619975392,1.492962110710996,1.065384251929276,0.3219529794005477,0.4238910025813944,1.170906505366279,0.5235223310072511,0.2524101910022934,0.1859751305666795,0.5633875318397333,0.08130390897293861,-0.2215646222784008,-0.3832929296833228,0.102999993277735,778.4615384615385,807.0695970695971,777.6556776556777,737.7655677655678,938.4249084249085,850.1831501831502,0.000000,0.000000,-0.995056,-0.029236,-0.104919,4.231873,2.646790,0.291595,324768351.648352,233951062.271062,2012234.432234,97.294647,1,1,1,1,1,99.000000
2024-01-17 14:24:53.622,1.464389938258133,1.133224895811303,1.171651882008599,1.575021335713467,1.44425407200013,0.7172599015209165,0.7709859757245067,1.492962110710996,1.060294162377672,0.7003652938939688,0.7540182224306323,1.170906505366279,0.5071702725415155,0.3836580379456114,-0.06674615935816794,0.5633875318397333,0.008549258258363199,-0.1462516344176098,-0.3595784742944127,0.102999993277735,817.5457875457876,789.7435897435897,821.978021978022,809.8901098901099,761.5384615384615,946.0805860805862,0.000000,0.000000,-0.973389,-0.122620,-0.202576,-1.570129,-4.747772,-6.145935,324717582.417582,234177509.157509,2042051.282051,98.049286,1,1,1,1,1,99.000000
2024-01-17 14:24:54.622,1.100607969156725,1.051840241291879,1.252623713678073,1.575021335713467,0.8022193557747564,0.7542609889912111,0.8143705096759838,1.492962110710996,0.8177518284188948,0.757896481695262,0.8816945828550368,1.170906505366279,0.3466559032611131,0.1613348890556214,0.02685769692946331,0.5633875318397333,-0.1513257414859488,-0.1675821003909119,-0.3977741174850758,0.102999993277735,791.7582417582418,810.6959706959707,795.7875457875458,812.7106227106227,702.3076923076924,532.2710622710623,0.000000,0.000000,-0.961121,-0.069031,-0.103210,-1.988831,-11.215210,4.807587,323108278.388278,233200000.000000,2035604.395604,97.000420,1,1,1,1,1,99.000000
2024-01-17 14:24:55.625,1.045475221348601,1.298819062706409,1.330235221214651,1.575021335713467,0.7911066978021989,0.6733954882413925,0.5174368360230402,1.492962110710996,0.757881126878504,0.7873371538469633,0.6432864469565179,1.170906505366279,0.321943426348948,0.3019222007482702,-0.007488339074186611,0.5633875318397333,-0.07850552761269526,-0.196328458309586,-0.6273925707144338,0.102999993277735,814.7252747252747,820.3663003663004,784.5054945054945,803.4432234432235,615.2747252747253,366.2637362637363,0.000000,0.000000,-0.925537,0.003662,-0.246582,3.506622,-1.786957,2.160797,322441025.641026,232926813.186813,2041245.421245,97.000420,1,1,1,1,1,99.000000
2024-01-17 14:24:56.622,1.045475221348601,0.9362686066730956,1.167740438377386,1.124558535837456,0.7911066978021989,0.6563878355610323,0.4554358333244113,0.4787072845855732,0.757881126878504,0.7802161202555051,0.03905722046178156,0.6518398017402512,0.321943426348948,0.2315941904239467,-0.1380818539626275,0.3076771604623845,-0.07850552761269526,-0.1685732837054002,-0.5762058252705717,0.04842778417796786,776.0439560439561,802.2344322344322,773.6263736263736,788.1318681318681,867.1062271062272,887.2527472527473,0.000000,0.000000,-0.952942,-0.117065,-0.293518,0.343933,-4.164581,2.235565,322171062.271062,232483589.743590,2042857.142857,98.950409,1,1,1,1,1,99.000000
2024-01-17 14:24:57.622,1.340533887723171,1.146291706261418,1.143308644138061,1.277149920559508,0.7873367258621889,0.5335543700791497,0.5485772851868601,0.8564229358627179,0.6731924342503312,0.6228334962917088,-0.05670976749534619,0.9230595741817238,0.423448922242231,-0.0136678227897428,-0.2092023653543871,0.5052736540486106,0.09598098008174011,-0.2484737580578131,-0.5770163596492601,0.08754895200516889,830.0366300366301,809.8901098901099,804.2490842490843,810.6959706959707,808.2783882783883,929.96336996337,0.000000,0.000000,-0.953674,-0.060730,-0.242859,1.831818,-2.265472,-0.717773,322607838.827839,232535970.695971,2036410.256410,97.194244,1,1,1,1,1,99.000000
2024-01-17 14:24:58.626,1.322993052625802,1.267679894484069,1.143308644138061,1.408884270601181,0.66667814666751,0.4641886915739313,0.5485772851868601,1.08933653436596,1.046308307867194,0.4540460658382492,-0.05670976749534619,0.920846031910783,0.2768775665829658,-0.06092980268899349,-0.2092023653543871,0.6529691675910163,0.0481284627031705,-0.208862805102377,-0.5770163596492601,0.1182439602011722,796.1904761904763,801.4285714285714,799.4139194139194,799.0109890109891,844.5421245421246,624.5421245421246,0.000000,0.000000,-0.945312,-0.074585,-0.230408,2.220612,-4.119720,1.682281,323711062.271062,233715750.915751,2051721.611722,97.194244,1,1,1,1,1,99.000000
2024-01-17 14:24:59.622,1.187537663005052,1.346370546528808,1.143308644138061,0.5785124049288068,0.6123280719145547,0.6872560558839605,0.5485772851868601,0.5266449344298552,1.103878994808156,0.4996430504477624,-0.05670976749534619,0.6602408969279759,0.2853261083376797,0.02774215262178597,-0.2092023653543871,0.3067966356576332,-0.2481199855149793,-0.2977945578411941,-0.5770163596492601,0.1076201130368455,778.8644688644689,818.3516483516484,802.2344322344322,774.0293040293041,677.3260073260074,818.3516483516484,11.999999,0.000000,-0.963928,-0.042908,-0.226501,1.502838,-5.644989,-3.835602,322978534.798535,233041245.421245,1974358.974359,97.194244,1,1,1,1,1,99.000000
2024-01-17 14:25:00.622,0.9600618186429286,1.197864872566089,0.472409936293859,1.049574619727795,0.5600720369447711,0.6793900542219306,0.5433895466500211,0.8057197972747082,1.206084773287806,0.6840627808258674,0.4125813934094458,1.117493907632383,0.3618689901711911,0.1137288435646368,-0.02623850483636652,0.3646232791746195,-0.270794851208098,-0.363344063843673,-0.4156121820966459,0.09073239052500277,811.5018315018315,792.967032967033,784.9084249084249,824.7985347985348,895.3113553113553,718.021978021978,32.000000,0.000000,-0.974487,-0.072083,-0.228638,1.061707,-3.715973,-1.899109,322470842.490842,232816410.256410,2033992.673993,92.931328,1,1,1,1,1,99.000000
